cloud,instance,compute,compute_label,plan,vcpu,memory,baserate,dburate,hourrate,selector,region,storage
AWS,c5.2xlarge,Jobs Light Compute,Jobs Light Compute ($0.13/DBU),Enterprise,8,16,0.13,1.210,0.1573,c5.2xlarge | 8CPUs | 16GB | 1.21DBU/hr | $0.1573/hr,,
AWS,c5.4xlarge,All-Purpose Compute,All-Purpose Compute ($0.40/DBU),Standard,16,32,0.40,2.430,0.9720,c5.4xlarge | 16CPUs | 32GB | 2.43DBU/hr | $0.972/hr,,
AWS,c5.4xlarge,All-Purpose Compute,All-Purpose Compute ($0.55/DBU),Premium,16,32,0.55,2.430,1.3365,c5.4xlarge | 16CPUs | 32GB | 2.43DBU/hr | $1.3365/hr,,
AWS,c5.4xlarge,All-Purpose Compute,All-Purpose Compute ($0.65/DBU),Enterprise,16,32,0.65,2.430,1.5795,c5.4xlarge | 16CPUs | 32GB | 2.43DBU/hr | $1.5795/hr,,
AWS,c5.4xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Standard,16,32,0.36,2.430,0.8748,c5.4xlarge | 16CPUs | 32GB | 2.43DBU/hr | $0.8748/hr,,
AWS,c5.4xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Premium,16,32,0.36,2.430,0.8748,c5.4xlarge | 16CPUs | 32GB | 2.43DBU/hr | $0.8748/hr,,
AWS,c5.4xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Enterprise,16,32,0.36,2.430,0.8748,c5.4xlarge | 16CPUs | 32GB | 2.43DBU/hr | $0.8748/hr,,
AWS,c5.4xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Standard,16,32,0.20,2.430,0.4860,c5.4xlarge | 16CPUs | 32GB | 2.43DBU/hr | $0.486/hr,,
AWS,c5.4xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Premium,16,32,0.20,2.430,0.4860,c5.4xlarge | 16CPUs | 32GB | 2.43DBU/hr | $0.486/hr,,
AWS,c5.4xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Enterprise,16,32,0.20,2.430,0.4860,c5.4xlarge | 16CPUs | 32GB | 2.43DBU/hr | $0.486/hr,,
AWS,c5.4xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Standard,16,32,0.25,2.430,0.6075,c5.4xlarge | 16CPUs | 32GB | 2.43DBU/hr | $0.6075/hr,,
AWS,c5.4xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Premium,16,32,0.25,2.430,0.6075,c5.4xlarge | 16CPUs | 32GB | 2.43DBU/hr | $0.6075/hr,,
AWS,c5.4xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Enterprise,16,32,0.25,2.430,0.6075,c5.4xlarge | 16CPUs | 32GB | 2.43DBU/hr | $0.6075/hr,,
AWS,c5.4xlarge,Jobs Compute,Jobs Compute ($0.10/DBU),Standard,16,32,0.10,2.430,0.2430,c5.4xlarge | 16CPUs | 32GB | 2.43DBU/hr | $0.243/hr,,
AWS,c5.4xlarge,Jobs Compute,Jobs Compute ($0.15/DBU),Premium,16,32,0.15,2.430,0.3645,c5.4xlarge | 16CPUs | 32GB | 2.43DBU/hr | $0.3645/hr,,
AWS,c5.4xlarge,Jobs Compute,Jobs Compute ($0.20/DBU),Enterprise,16,32,0.20,2.430,0.4860,c5.4xlarge | 16CPUs | 32GB | 2.43DBU/hr | $0.486/hr,,
AWS,c5.4xlarge,Jobs Light Compute,Jobs Light Compute ($0.07/DBU),Standard,16,32,0.07,2.430,0.1701,c5.4xlarge | 16CPUs | 32GB | 2.43DBU/hr | $0.1701/hr,,
AWS,c5.4xlarge,Jobs Light Compute,Jobs Light Compute ($0.10/DBU),Premium,16,32,0.10,2.430,0.2430,c5.4xlarge | 16CPUs | 32GB | 2.43DBU/hr | $0.243/hr,,
AWS,c5.4xlarge,Jobs Light Compute,Jobs Light Compute ($0.13/DBU),Enterprise,16,32,0.13,2.430,0.3159,c5.4xlarge | 16CPUs | 32GB | 2.43DBU/hr | $0.3159/hr,,
AWS,c5.9xlarge,All-Purpose Compute,All-Purpose Compute ($0.40/DBU),Standard,36,72,0.40,5.460,2.1840,c5.9xlarge | 36CPUs | 72GB | 5.46DBU/hr | $2.184/hr,,
AWS,c5.9xlarge,All-Purpose Compute,All-Purpose Compute ($0.55/DBU),Premium,36,72,0.55,5.460,3.0030,c5.9xlarge | 36CPUs | 72GB | 5.46DBU/hr | $3.003/hr,,
AWS,c5.9xlarge,All-Purpose Compute,All-Purpose Compute ($0.65/DBU),Enterprise,36,72,0.65,5.460,3.5490,c5.9xlarge | 36CPUs | 72GB | 5.46DBU/hr | $3.549/hr,,
AWS,c5.9xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Standard,36,72,0.36,5.460,1.9656,c5.9xlarge | 36CPUs | 72GB | 5.46DBU/hr | $1.9656/hr,,
AWS,c5.9xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Premium,36,72,0.36,5.460,1.9656,c5.9xlarge | 36CPUs | 72GB | 5.46DBU/hr | $1.9656/hr,,
AWS,c5.9xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Enterprise,36,72,0.36,5.460,1.9656,c5.9xlarge | 36CPUs | 72GB | 5.46DBU/hr | $1.9656/hr,,
AWS,c5.9xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Standard,36,72,0.20,5.460,1.0920,c5.9xlarge | 36CPUs | 72GB | 5.46DBU/hr | $1.092/hr,,
AWS,c5.9xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Premium,36,72,0.20,5.460,1.0920,c5.9xlarge | 36CPUs | 72GB | 5.46DBU/hr | $1.092/hr,,
AWS,c5.9xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Enterprise,36,72,0.20,5.460,1.0920,c5.9xlarge | 36CPUs | 72GB | 5.46DBU/hr | $1.092/hr,,
AWS,c5.9xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Standard,36,72,0.25,5.460,1.3650,c5.9xlarge | 36CPUs | 72GB | 5.46DBU/hr | $1.365/hr,,
AWS,c5.9xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Premium,36,72,0.25,5.460,1.3650,c5.9xlarge | 36CPUs | 72GB | 5.46DBU/hr | $1.365/hr,,
AWS,c5.9xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Enterprise,36,72,0.25,5.460,1.3650,c5.9xlarge | 36CPUs | 72GB | 5.46DBU/hr | $1.365/hr,,
AWS,c5.9xlarge,Jobs Compute,Jobs Compute ($0.10/DBU),Standard,36,72,0.10,5.460,0.5460,c5.9xlarge | 36CPUs | 72GB | 5.46DBU/hr | $0.546/hr,,
AWS,c5.9xlarge,Jobs Compute,Jobs Compute ($0.15/DBU),Premium,36,72,0.15,5.460,0.8190,c5.9xlarge | 36CPUs | 72GB | 5.46DBU/hr | $0.819/hr,,
AWS,c5.9xlarge,Jobs Compute,Jobs Compute ($0.20/DBU),Enterprise,36,72,0.20,5.460,1.0920,c5.9xlarge | 36CPUs | 72GB | 5.46DBU/hr | $1.092/hr,,
AWS,c5.9xlarge,Jobs Light Compute,Jobs Light Compute ($0.07/DBU),Standard,36,72,0.07,3.860,0.2702,c5.9xlarge | 36CPUs | 72GB | 3.86DBU/hr | $0.2702/hr,,
AWS,c5.9xlarge,Jobs Light Compute,Jobs Light Compute ($0.10/DBU),Premium,36,72,0.10,3.860,0.3860,c5.9xlarge | 36CPUs | 72GB | 3.86DBU/hr | $0.386/hr,,
AWS,c5.9xlarge,Jobs Light Compute,Jobs Light Compute ($0.13/DBU),Enterprise,36,72,0.13,3.860,0.5018,c5.9xlarge | 36CPUs | 72GB | 3.86DBU/hr | $0.5018/hr,,
AWS,c5.xlarge,All-Purpose Compute,All-Purpose Compute ($0.40/DBU),Standard,4,8,0.40,0.610,0.2440,c5.xlarge | 4CPUs | 8GB | 0.61DBU/hr | $0.244/hr,,
AWS,c5.xlarge,All-Purpose Compute,All-Purpose Compute ($0.55/DBU),Premium,4,8,0.55,0.610,0.3355,c5.xlarge | 4CPUs | 8GB | 0.61DBU/hr | $0.3355/hr,,
AWS,c5.xlarge,All-Purpose Compute,All-Purpose Compute ($0.65/DBU),Enterprise,4,8,0.65,0.610,0.3965,c5.xlarge | 4CPUs | 8GB | 0.61DBU/hr | $0.3965/hr,,
AWS,c5.xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Standard,4,8,0.36,0.610,0.2196,c5.xlarge | 4CPUs | 8GB | 0.61DBU/hr | $0.2196/hr,,
AWS,c5.xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Premium,4,8,0.36,0.610,0.2196,c5.xlarge | 4CPUs | 8GB | 0.61DBU/hr | $0.2196/hr,,
AWS,c5.xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Enterprise,4,8,0.36,0.610,0.2196,c5.xlarge | 4CPUs | 8GB | 0.61DBU/hr | $0.2196/hr,,
AWS,c5.xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Standard,4,8,0.20,0.610,0.1220,c5.xlarge | 4CPUs | 8GB | 0.61DBU/hr | $0.122/hr,,
AWS,c5.xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Premium,4,8,0.20,0.610,0.1220,c5.xlarge | 4CPUs | 8GB | 0.61DBU/hr | $0.122/hr,,
AWS,c5.xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Enterprise,4,8,0.20,0.610,0.1220,c5.xlarge | 4CPUs | 8GB | 0.61DBU/hr | $0.122/hr,,
AWS,c5.xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Standard,4,8,0.25,0.610,0.1525,c5.xlarge | 4CPUs | 8GB | 0.61DBU/hr | $0.1525/hr,,
AWS,c5.xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Premium,4,8,0.25,0.610,0.1525,c5.xlarge | 4CPUs | 8GB | 0.61DBU/hr | $0.1525/hr,,
AWS,c5.xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Enterprise,4,8,0.25,0.610,0.1525,c5.xlarge | 4CPUs | 8GB | 0.61DBU/hr | $0.1525/hr,,
AWS,c5.xlarge,Jobs Compute,Jobs Compute ($0.10/DBU),Standard,4,8,0.10,0.610,0.0610,c5.xlarge | 4CPUs | 8GB | 0.61DBU/hr | $0.061/hr,,
AWS,c5.xlarge,Jobs Compute,Jobs Compute ($0.15/DBU),Premium,4,8,0.15,0.610,0.0915,c5.xlarge | 4CPUs | 8GB | 0.61DBU/hr | $0.0915/hr,,
AWS,c5.xlarge,Jobs Compute,Jobs Compute ($0.20/DBU),Enterprise,4,8,0.20,0.610,0.1220,c5.xlarge | 4CPUs | 8GB | 0.61DBU/hr | $0.122/hr,,
AWS,c5.xlarge,Jobs Light Compute,Jobs Light Compute ($0.07/DBU),Standard,4,8,0.07,0.610,0.0427,c5.xlarge | 4CPUs | 8GB | 0.61DBU/hr | $0.0427/hr,,
AWS,c5.xlarge,Jobs Light Compute,Jobs Light Compute ($0.10/DBU),Premium,4,8,0.10,0.610,0.0610,c5.xlarge | 4CPUs | 8GB | 0.61DBU/hr | $0.061/hr,,
AWS,c5.xlarge,Jobs Light Compute,Jobs Light Compute ($0.13/DBU),Enterprise,4,8,0.13,0.610,0.0793,c5.xlarge | 4CPUs | 8GB | 0.61DBU/hr | $0.0793/hr,,
AWS,c5a.12xlarge,All-Purpose Compute,All-Purpose Compute ($0.40/DBU),Standard,48,96,0.40,7.280,2.9120,c5a.12xlarge | 48CPUs | 96GB | 7.28DBU/hr | $2.912/hr,,
AWS,c5a.12xlarge,All-Purpose Compute,All-Purpose Compute ($0.55/DBU),Premium,48,96,0.55,7.280,4.0040,c5a.12xlarge | 48CPUs | 96GB | 7.28DBU/hr | $4.004/hr,,
AWS,c5a.12xlarge,All-Purpose Compute,All-Purpose Compute ($0.65/DBU),Enterprise,48,96,0.65,7.280,4.7320,c5a.12xlarge | 48CPUs | 96GB | 7.28DBU/hr | $4.732/hr,,
AWS,c5a.12xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Standard,48,96,0.36,7.280,2.6208,c5a.12xlarge | 48CPUs | 96GB | 7.28DBU/hr | $2.6208/hr,,
AWS,c5a.12xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Premium,48,96,0.36,7.280,2.6208,c5a.12xlarge | 48CPUs | 96GB | 7.28DBU/hr | $2.6208/hr,,
AWS,c5a.12xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Enterprise,48,96,0.36,7.280,2.6208,c5a.12xlarge | 48CPUs | 96GB | 7.28DBU/hr | $2.6208/hr,,
AWS,c5a.12xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Standard,48,96,0.20,7.280,1.4560,c5a.12xlarge | 48CPUs | 96GB | 7.28DBU/hr | $1.456/hr,,
AWS,c5a.12xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Premium,48,96,0.20,7.280,1.4560,c5a.12xlarge | 48CPUs | 96GB | 7.28DBU/hr | $1.456/hr,,
AWS,c5a.12xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Enterprise,48,96,0.20,7.280,1.4560,c5a.12xlarge | 48CPUs | 96GB | 7.28DBU/hr | $1.456/hr,,
AWS,c5a.12xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Standard,48,96,0.25,7.280,1.8200,c5a.12xlarge | 48CPUs | 96GB | 7.28DBU/hr | $1.82/hr,,
AWS,c5a.12xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Premium,48,96,0.25,7.280,1.8200,c5a.12xlarge | 48CPUs | 96GB | 7.28DBU/hr | $1.82/hr,,
AWS,c5a.12xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Enterprise,48,96,0.25,7.280,1.8200,c5a.12xlarge | 48CPUs | 96GB | 7.28DBU/hr | $1.82/hr,,
AWS,c5a.12xlarge,Jobs Compute,Jobs Compute ($0.10/DBU),Standard,48,96,0.10,7.280,0.7280,c5a.12xlarge | 48CPUs | 96GB | 7.28DBU/hr | $0.728/hr,,
AWS,c5a.12xlarge,Jobs Compute,Jobs Compute ($0.15/DBU),Premium,48,96,0.15,7.280,1.0920,c5a.12xlarge | 48CPUs | 96GB | 7.28DBU/hr | $1.092/hr,,
AWS,c5a.12xlarge,Jobs Compute,Jobs Compute ($0.20/DBU),Enterprise,48,96,0.20,7.280,1.4560,c5a.12xlarge | 48CPUs | 96GB | 7.28DBU/hr | $1.456/hr,,
AWS,c5a.12xlarge,Jobs Light Compute,Jobs Light Compute ($0.07/DBU),Standard,48,96,0.07,3.860,0.2702,c5a.12xlarge | 48CPUs | 96GB | 3.86DBU/hr | $0.2702/hr,,
AWS,c5a.12xlarge,Jobs Light Compute,Jobs Light Compute ($0.10/DBU),Premium,48,96,0.10,3.860,0.3860,c5a.12xlarge | 48CPUs | 96GB | 3.86DBU/hr | $0.386/hr,,
AWS,c5a.12xlarge,Jobs Light Compute,Jobs Light Compute ($0.13/DBU),Enterprise,48,96,0.13,3.860,0.5018,c5a.12xlarge | 48CPUs | 96GB | 3.86DBU/hr | $0.5018/hr,,
AWS,c5a.16xlarge,All-Purpose Compute,All-Purpose Compute ($0.40/DBU),Standard,64,128,0.40,9.720,3.8880,c5a.16xlarge | 64CPUs | 128GB | 9.72DBU/hr | $3.888/hr,,
AWS,c5a.16xlarge,All-Purpose Compute,All-Purpose Compute ($0.55/DBU),Premium,64,128,0.55,9.720,5.3460,c5a.16xlarge | 64CPUs | 128GB | 9.72DBU/hr | $5.346/hr,,
AWS,c5a.16xlarge,All-Purpose Compute,All-Purpose Compute ($0.65/DBU),Enterprise,64,128,0.65,9.720,6.3180,c5a.16xlarge | 64CPUs | 128GB | 9.72DBU/hr | $6.318/hr,,
AWS,c5a.16xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Standard,64,128,0.36,9.720,3.4992,c5a.16xlarge | 64CPUs | 128GB | 9.72DBU/hr | $3.4992/hr,,
AWS,c5a.16xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Premium,64,128,0.36,9.720,3.4992,c5a.16xlarge | 64CPUs | 128GB | 9.72DBU/hr | $3.4992/hr,,
AWS,c5a.16xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Enterprise,64,128,0.36,9.720,3.4992,c5a.16xlarge | 64CPUs | 128GB | 9.72DBU/hr | $3.4992/hr,,
AWS,c5a.16xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Standard,64,128,0.20,9.720,1.9440,c5a.16xlarge | 64CPUs | 128GB | 9.72DBU/hr | $1.944/hr,,
AWS,c5a.16xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Premium,64,128,0.20,9.720,1.9440,c5a.16xlarge | 64CPUs | 128GB | 9.72DBU/hr | $1.944/hr,,
AWS,c5a.16xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Enterprise,64,128,0.20,9.720,1.9440,c5a.16xlarge | 64CPUs | 128GB | 9.72DBU/hr | $1.944/hr,,
AWS,c5a.16xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Standard,64,128,0.25,9.720,2.4300,c5a.16xlarge | 64CPUs | 128GB | 9.72DBU/hr | $2.43/hr,,
AWS,c5a.16xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Premium,64,128,0.25,9.720,2.4300,c5a.16xlarge | 64CPUs | 128GB | 9.72DBU/hr | $2.43/hr,,
AWS,c5a.16xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Enterprise,64,128,0.25,9.720,2.4300,c5a.16xlarge | 64CPUs | 128GB | 9.72DBU/hr | $2.43/hr,,
AWS,c5a.16xlarge,Jobs Compute,Jobs Compute ($0.10/DBU),Standard,64,128,0.10,9.720,0.9720,c5a.16xlarge | 64CPUs | 128GB | 9.72DBU/hr | $0.972/hr,,
AWS,c5a.16xlarge,Jobs Compute,Jobs Compute ($0.15/DBU),Premium,64,128,0.15,9.720,1.4580,c5a.16xlarge | 64CPUs | 128GB | 9.72DBU/hr | $1.458/hr,,
AWS,c5a.16xlarge,Jobs Compute,Jobs Compute ($0.20/DBU),Enterprise,64,128,0.20,9.720,1.9440,c5a.16xlarge | 64CPUs | 128GB | 9.72DBU/hr | $1.944/hr,,
AWS,c5a.16xlarge,Jobs Light Compute,Jobs Light Compute ($0.07/DBU),Standard,64,128,0.07,3.860,0.2702,c5a.16xlarge | 64CPUs | 128GB | 3.86DBU/hr | $0.2702/hr,,
AWS,c5a.16xlarge,Jobs Light Compute,Jobs Light Compute ($0.10/DBU),Premium,64,128,0.10,3.860,0.3860,c5a.16xlarge | 64CPUs | 128GB | 3.86DBU/hr | $0.386/hr,,
AWS,c5a.16xlarge,Jobs Light Compute,Jobs Light Compute ($0.13/DBU),Enterprise,64,128,0.13,3.860,0.5018,c5a.16xlarge | 64CPUs | 128GB | 3.86DBU/hr | $0.5018/hr,,
AWS,c5a.24xlarge,All-Purpose Compute,All-Purpose Compute ($0.40/DBU),Standard,96,192,0.40,14.560,5.8240,c5a.24xlarge | 96CPUs | 192GB | 14.56DBU/hr | $5.824/hr,,
AWS,c5a.24xlarge,All-Purpose Compute,All-Purpose Compute ($0.55/DBU),Premium,96,192,0.55,14.560,8.0080,c5a.24xlarge | 96CPUs | 192GB | 14.56DBU/hr | $8.008/hr,,
AWS,c5a.24xlarge,All-Purpose Compute,All-Purpose Compute ($0.65/DBU),Enterprise,96,192,0.65,14.560,9.4640,c5a.24xlarge | 96CPUs | 192GB | 14.56DBU/hr | $9.464/hr,,
AWS,c5a.24xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Standard,96,192,0.36,14.560,5.2416,c5a.24xlarge | 96CPUs | 192GB | 14.56DBU/hr | $5.2416/hr,,
AWS,c5a.24xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Premium,96,192,0.36,14.560,5.2416,c5a.24xlarge | 96CPUs | 192GB | 14.56DBU/hr | $5.2416/hr,,
AWS,c5a.24xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Enterprise,96,192,0.36,14.560,5.2416,c5a.24xlarge | 96CPUs | 192GB | 14.56DBU/hr | $5.2416/hr,,
AWS,c5a.24xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Standard,96,192,0.20,14.560,2.9120,c5a.24xlarge | 96CPUs | 192GB | 14.56DBU/hr | $2.912/hr,,
AWS,c5a.24xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Premium,96,192,0.20,14.560,2.9120,c5a.24xlarge | 96CPUs | 192GB | 14.56DBU/hr | $2.912/hr,,
AWS,c5a.24xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Enterprise,96,192,0.20,14.560,2.9120,c5a.24xlarge | 96CPUs | 192GB | 14.56DBU/hr | $2.912/hr,,
AWS,c5a.24xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Standard,96,192,0.25,14.560,3.6400,c5a.24xlarge | 96CPUs | 192GB | 14.56DBU/hr | $3.64/hr,,
AWS,c5a.24xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Premium,96,192,0.25,14.560,3.6400,c5a.24xlarge | 96CPUs | 192GB | 14.56DBU/hr | $3.64/hr,,
AWS,c5a.24xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Enterprise,96,192,0.25,14.560,3.6400,c5a.24xlarge | 96CPUs | 192GB | 14.56DBU/hr | $3.64/hr,,
AWS,c5a.24xlarge,Jobs Compute,Jobs Compute ($0.10/DBU),Standard,96,192,0.10,14.560,1.4560,c5a.24xlarge | 96CPUs | 192GB | 14.56DBU/hr | $1.456/hr,,
AWS,c5a.24xlarge,Jobs Compute,Jobs Compute ($0.15/DBU),Premium,96,192,0.15,14.560,2.1840,c5a.24xlarge | 96CPUs | 192GB | 14.56DBU/hr | $2.184/hr,,
AWS,c5a.24xlarge,Jobs Compute,Jobs Compute ($0.20/DBU),Enterprise,96,192,0.20,14.560,2.9120,c5a.24xlarge | 96CPUs | 192GB | 14.56DBU/hr | $2.912/hr,,
AWS,c5a.24xlarge,Jobs Light Compute,Jobs Light Compute ($0.07/DBU),Standard,96,192,0.07,3.860,0.2702,c5a.24xlarge | 96CPUs | 192GB | 3.86DBU/hr | $0.2702/hr,,
AWS,c5a.24xlarge,Jobs Light Compute,Jobs Light Compute ($0.10/DBU),Premium,96,192,0.10,3.860,0.3860,c5a.24xlarge | 96CPUs | 192GB | 3.86DBU/hr | $0.386/hr,,
AWS,c5a.24xlarge,Jobs Light Compute,Jobs Light Compute ($0.13/DBU),Enterprise,96,192,0.13,3.860,0.5018,c5a.24xlarge | 96CPUs | 192GB | 3.86DBU/hr | $0.5018/hr,,
AWS,c5a.2xlarge,All-Purpose Compute,All-Purpose Compute ($0.40/DBU),Standard,8,16,0.40,1.210,0.4840,c5a.2xlarge | 8CPUs | 16GB | 1.21DBU/hr | $0.484/hr,,
AWS,c5a.2xlarge,All-Purpose Compute,All-Purpose Compute ($0.55/DBU),Premium,8,16,0.55,1.210,0.6655,c5a.2xlarge | 8CPUs | 16GB | 1.21DBU/hr | $0.6655/hr,,
AWS,c5a.2xlarge,All-Purpose Compute,All-Purpose Compute ($0.65/DBU),Enterprise,8,16,0.65,1.210,0.7865,c5a.2xlarge | 8CPUs | 16GB | 1.21DBU/hr | $0.7865/hr,,
AWS,c5a.2xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Standard,8,16,0.36,1.210,0.4356,c5a.2xlarge | 8CPUs | 16GB | 1.21DBU/hr | $0.4356/hr,,
AWS,c5a.2xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Premium,8,16,0.36,1.210,0.4356,c5a.2xlarge | 8CPUs | 16GB | 1.21DBU/hr | $0.4356/hr,,
AWS,c5a.2xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Enterprise,8,16,0.36,1.210,0.4356,c5a.2xlarge | 8CPUs | 16GB | 1.21DBU/hr | $0.4356/hr,,
AWS,c5a.2xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Standard,8,16,0.20,1.210,0.2420,c5a.2xlarge | 8CPUs | 16GB | 1.21DBU/hr | $0.242/hr,,
AWS,c5a.2xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Premium,8,16,0.20,1.210,0.2420,c5a.2xlarge | 8CPUs | 16GB | 1.21DBU/hr | $0.242/hr,,
AWS,c5a.2xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Enterprise,8,16,0.20,1.210,0.2420,c5a.2xlarge | 8CPUs | 16GB | 1.21DBU/hr | $0.242/hr,,
AWS,c5a.2xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Standard,8,16,0.25,1.210,0.3025,c5a.2xlarge | 8CPUs | 16GB | 1.21DBU/hr | $0.3025/hr,,
AWS,c5a.2xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Premium,8,16,0.25,1.210,0.3025,c5a.2xlarge | 8CPUs | 16GB | 1.21DBU/hr | $0.3025/hr,,
AWS,c5a.2xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Enterprise,8,16,0.25,1.210,0.3025,c5a.2xlarge | 8CPUs | 16GB | 1.21DBU/hr | $0.3025/hr,,
AWS,c5a.2xlarge,Jobs Compute,Jobs Compute ($0.10/DBU),Standard,8,16,0.10,1.210,0.1210,c5a.2xlarge | 8CPUs | 16GB | 1.21DBU/hr | $0.121/hr,,
AWS,c5a.2xlarge,Jobs Compute,Jobs Compute ($0.15/DBU),Premium,8,16,0.15,1.210,0.1815,c5a.2xlarge | 8CPUs | 16GB | 1.21DBU/hr | $0.1815/hr,,
AWS,c5a.2xlarge,Jobs Compute,Jobs Compute ($0.20/DBU),Enterprise,8,16,0.20,1.210,0.2420,c5a.2xlarge | 8CPUs | 16GB | 1.21DBU/hr | $0.242/hr,,
AWS,c5a.2xlarge,Jobs Light Compute,Jobs Light Compute ($0.07/DBU),Standard,8,16,0.07,1.210,0.0847,c5a.2xlarge | 8CPUs | 16GB | 1.21DBU/hr | $0.0847/hr,,
AWS,c5a.2xlarge,Jobs Light Compute,Jobs Light Compute ($0.10/DBU),Premium,8,16,0.10,1.210,0.1210,c5a.2xlarge | 8CPUs | 16GB | 1.21DBU/hr | $0.121/hr,,
AWS,c5a.2xlarge,Jobs Light Compute,Jobs Light Compute ($0.13/DBU),Enterprise,8,16,0.13,1.210,0.1573,c5a.2xlarge | 8CPUs | 16GB | 1.21DBU/hr | $0.1573/hr,,
AWS,c5a.4xlarge,All-Purpose Compute,All-Purpose Compute ($0.40/DBU),Standard,16,32,0.40,2.430,0.9720,c5a.4xlarge | 16CPUs | 32GB | 2.43DBU/hr | $0.972/hr,,
AWS,c5a.4xlarge,All-Purpose Compute,All-Purpose Compute ($0.55/DBU),Premium,16,32,0.55,2.430,1.3365,c5a.4xlarge | 16CPUs | 32GB | 2.43DBU/hr | $1.3365/hr,,
AWS,c5a.4xlarge,All-Purpose Compute,All-Purpose Compute ($0.65/DBU),Enterprise,16,32,0.65,2.430,1.5795,c5a.4xlarge | 16CPUs | 32GB | 2.43DBU/hr | $1.5795/hr,,
AWS,c5a.4xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Standard,16,32,0.36,2.430,0.8748,c5a.4xlarge | 16CPUs | 32GB | 2.43DBU/hr | $0.8748/hr,,
